100000 100000
q 43459 8842
q 62730 38632
u 69519 69809
u 70665 58909
q 36085 74577
u 19373 1664
u 72562 78383
m 38476 5440
m 89021 44776
m 46733 24923
q 8965 57157
u 3886 6343
m 86574 99091
m 12249 93212
q 20561 2037
u 70388 56202
q 60125 30320
m 78294 72699
u 60200 19442
m 94958 458
q 46844 88458
u 4940 9693
m 18445 18988
u 83344 92890
u 73384 88546
q 98229 56424
u 47288 44704
q 19157 40743
q 49637 70402
u 50987 75222
m 19390 66913
q 48442 65787
m 51187 68134
u 79860 97203
u 7542 1295
m 3836 34244
m 26049 12209
q 3669 9897
u 89919 64795
q 96855 12794
m 55047 90832
u 80953 8352
u 71525 95356
u 77667 67077
q 42266 20086
m 48133 69995
q 56746 55898
u 38483 8134
u 85056 67644
q 91074 74981
q 17322 82716
m 34100 85557
u 70923 99004
m 89549 30306
m 71840 59383
u 11784 92016
u 36682 50802
m 5767 3689
m 67565 82333
u 24262 75964
m 57826 82039
q 27868 34823
m 16639 65512
u 65046 96108
u 12100 50850
m 55130 19431
m 36534 82123
q 36821 20743
m 91135 55876
q 81816 49317
m 77034 83516
m 3211 88751
u 52254 27272
q 50152 45673
m 48369 83975
q 11661 31876
q 87988 72748
u 95522 66904
u 43589 35386
m 65051 31439
q 96763 34247
u 72279 7566
q 46027 66480
u 82303 93731
u 33219 31744
q 34008 10928
m 9718 27013
m 84263 17031
m 95311 40912
u 5704 45925
u 1747 92765
u 82504 41783
u 38212 20285
m 55692 19404
u 87366 92633
m 10136 49777
q 32290 35835
u 4054 77808
m 11386 75904
u 25296 95540
q 2908 44680
q 90768 85088
m 98751 30893
u 90756 81098
u 33900 28811
u 28116 75331
q 59348 96483
q 70023 22319
q 14119 94929
m 98317 73040
m 37037 99538
m 4390 43698
u 91192 24685
q 73265 77027
q 65302 44908
q 57864 11809
u 48720 3346
q 48966 84339
u 73757 32785
m 59753 64106
q 80578 62583
m 28693 62792
u 99990 283
q 74841 29253
q 69972 67984
u 79160 38737
q 56609 85872
m 85052 83221
m 71353 48716
q 72964 95387
q 62447 43114
u 93480 38550
m 91972 3191
m 93499 82342
q 15531 3148
q 28925 2905
q 98430 44213
q 54489 34105
u 63163 6155
u 69581 13522
u 12864 42177
u 60577 23357
u 97934 92318
u 95762 12347
q 12644 23336
q 13739 7919
q 96792 32267
q 15085 35674
q 41085 24974
q 96884 16215
u 59104 49016
q 32489 16967
u 49615 34532
u 83178 81821
q 89284 18228
q 94132 60368
m 46624 76747
m 44347 61410
u 63195 78984
m 42014 95590
u 56821 40177
q 69377 59796
u 71105 84101
u 78201 83289
u 66242 78159
q 35060 92803
u 90008 23442
u 788 99622
u 14817 43299
m 36052 81912
m 46514 17754
q 86012 13881
q 3435 88663
m 77242 82797
u 36372 54713
q 38329 54966
q 47275 67575
u 81410 46623
q 37821 99594
q 72554 3643
u 61239 74928
u 30207 40871
m 55820 50358
u 13829 79592
m 81026 68178
u 33699 51568
m 60391 40066
q 86998 70855
m 27348 33260
q 33745 61323
q 10401 33693
m 96730 62286
u 64995 47623
q 60873 41510
q 44732 28557
m 26079 75657
u 83394 13514
m 63895 56707
q 36981 75678
u 72131 37406
u 80415 75409
u 81057 80619
m 35333 98894
u 43088 22673
m 46707 12721
q 43700 25034
q 40428 89856
u 77048 81615
q 28441 52339
u 61938 11102
u 59088 95843
m 80249 83246
m 34505 89619
q 13185 55857
u 62828 23238
m 42423 91930
q 39686 85886
m 72155 48815
u 58797 15843
q 27962 67187
q 39579 63181
m 16790 31288
q 59006 86317
u 19403 57882
u 38925 41802
u 35256 46878
q 63627 18303
m 60503 44147
m 31889 1733
u 64001 53041
m 73099 3178
u 87144 67053
m 78949 11961
m 39260 5183
u 68032 80579
q 36259 62053
m 25764 94345
q 6155 58370
u 7200 41231
m 10507 84561
q 10171 1594
q 73718 26521
m 39935 27924
q 49049 20545
q 47296 43637
u 27032 95840
u 81612 32805
m 93469 64776
q 30505 21571
u 76687 81763
m 46624 35697
m 35004 3458
u 60226 3148
u 66502 13109
q 90110 36561
q 40303 71862
u 40096 87636
q 27337 42695
m 58140 98165
q 3613 32738
m 78747 9980
u 85036 30491
u 26344 28563
u 61437 56318
u 72896 67770
u 76896 57856
u 37998 73779
u 24852 3265
u 68747 13661
m 45563 62592
q 25535 87425
m 60654 55593
u 1531 34024
u 85803 23132
u 44628 76023
m 46083 22719
q 64231 15440
m 24127 65344
m 29592 9327
q 69105 32256
q 88630 61853
q 98106 23514
u 99372 80522
u 90361 81534
q 66389 39299
m 87838 13006
m 12237 83848
m 13600 30093
u 71849 44739
u 21465 33774
u 25081 40429
m 29708 92387
q 76843 64363
m 83286 3053
m 12503 20276
u 61407 97855
u 26810 93869
u 24650 80121
u 81756 35067
q 73052 98066
u 33812 59463
q 47649 23919
m 48466 2803
q 95293 99779
m 18182 95607
m 71469 52722
m 1628 71594
q 88981 37781
u 82923 74850
q 85683 16189
q 35133 12223
q 69648 7116
u 91321 67689
q 68538 6944
m 42815 81577
u 64364 20118
u 50238 34031
u 81336 97040
m 70904 40396
q 99547 43725
m 83666 80243
u 40803 8286
q 41615 88066
q 26496 51552
u 10029 7085
u 44217 95537
m 20484 82186
u 86603 3770
m 1537 78032
u 9621 69590
m 40150 68408
m 61401 57187
q 89226 22372
u 24728 46333
u 13575 20256
m 48948 93163
m 47657 66310
q 95863 50983
u 58467 43336
q 89611 34862
u 37431 56165
u 42926 85667
m 86822 42482
u 95030 68089
q 38974 5730
u 3016 39169
m 73763 98187
q 95474 65331
q 65036 51980
q 67538 6469
u 4361 24538
u 84797 12864
m 67336 35775
q 94116 72580
m 85737 68016
m 56950 16391
u 92111 66432
q 83187 82676
u 97340 73489
u 1947 26748
m 93823 35039
m 74750 45572
m 26824 41413
m 28838 99424
m 55577 67248
u 90907 95573
u 20361 70566
q 27310 55148
u 29934 53774
q 21062 53032
u 39604 40301
q 27520 63382
q 4792 38614
q 85389 10239
q 95199 83651
q 12607 37491
q 26993 92869
u 5059 4455
u 53701 51562
u 9830 84675
q 71785 90582
u 48583 36762
m 14383 12558
q 55648 57683
u 81144 10531
u 25656 37419
m 86933 57843
m 74281 58787
m 70938 61279
m 9503 98242
q 60361 35332
u 7564 80368
u 12226 55572
u 2369 66767
u 20669 54110
q 52544 31413
m 6639 21031
u 72744 52226
q 71876 27615
q 77353 44692
q 84451 61133
m 30742 36609
u 79900 24886
u 76656 47385
q 76570 59601
m 30829 1851
u 26997 44047
m 85991 87110
q 1279 15917
m 68965 39553
q 4529 27651
u 25925 88049
q 86209 75273
q 94099 87483
q 3347 74531
q 11329 71601
q 84172 45660
q 57146 8160
u 14237 16776
u 23061 57953
m 92028 54917
q 68634 5063
m 76186 27616
m 91161 22468
m 69493 10286
m 25210 83170
m 69347 22175
m 41986 81679
q 87061 56197
q 89627 13842
m 42565 97511
m 10207 74957
m 54290 72639
m 88610 85725
m 42823 75645
u 90712 75108
q 86312 69874
u 53321 16132
u 17234 23762
q 6730 85277
q 6450 15414
m 82315 64761
u 9875 88947
u 35273 64841
m 18817 44801
m 33458 41237
m 93667 81270
m 10076 50952
m 64050 92037
u 30983 93646
q 49198 26729
m 44407 77036
u 59745 27055
q 606 47631
q 30488 76289
q 18016 4994
q 23811 96134
u 37764 89162
q 12996 30916
u 19817 96185
m 52250 42469
m 430 22480
m 8471 44379
q 34990 84484
q 62217 47998
q 47271 81993
q 83457 60000
m 61875 56418
u 14606 5141
m 20157 66854
m 39364 35720
m 34180 57765
m 30263 11869
q 27088 18235
u 16630 84245
m 66321 62552
m 73781 17530
u 88673 78898
u 26090 80803
q 24428 14018
q 25748 30299
q 31067 86338
q 27060 93940
q 81770 9648
u 61780 24058
m 72777 85734
q 17521 30818
u 21756 85015
q 54778 54234
u 15228 92562
u 37260 34537
u 51568 42879
u 74119 8613
u 23678 43176
u 18118 96535
m 49168 73988
q 32946 52777
q 78272 81808
m 10710 67706
m 21853 77375
q 19225 81366
u 3269 14029
q 67735 49644
m 72816 86090
m 62778 45181
m 99217 49812
q 78535 52901
m 26230 52553
q 18888 29615
q 95418 25791
u 60468 29605
m 62031 80204
u 24768 90617
q 70258 12104
m 28250 11524
m 59979 77753
q 60386 83968
u 81621 76089
m 52944 28384
q 63560 34927
q 55525 64582
m 49149 39591
u 44617 11691
q 62195 73966
q 89163 21536
q 5736 550
m 64126 69207
q 88930 52507
q 63739 44665
q 81515 57695
u 12561 12327
q 28883 53479
q 93813 42992
q 83101 32870
q 30805 8315
q 74092 56120
u 66183 89203
u 72042 46991
u 30802 77983
q 73079 17256
m 97958 37822
q 15643 85097
m 20814 75129
u 79296 87634
m 75841 90139
q 4519 98411
u 7277 82645
u 12053 1364
q 73942 17758
q 77952 53234
u 71905 6615
m 10402 82998
q 90383 94052
m 56068 1076
u 24197 48069
m 99535 97169
m 94159 95601
u 11559 13494
q 8076 2230
m 85152 98227
m 59342 65004
m 3265 72673
q 62272 77123
u 49840 98279
q 47885 47425
q 10658 56379
q 27756 48496
u 59378 76794
m 39242 65018
q 49271 73273
u 75971 32031
u 69709 40769
m 1756 96097
m 89247 83962
q 93762 60378
q 75034 5471
u 73314 4766
u 31926 97719
m 53689 53667
u 48453 1355
m 79997 67248
m 59269 89246
u 52304 84674
q 47108 18519
q 72486 55859
m 51917 32806
m 23566 26227
u 19200 57556
q 65954 15478
m 65367 91780
q 73403 99825
m 63014 28665
m 78777 84286
u 64353 35139
q 73165 49066
q 46577 7018
u 2797 22563
m 80238 49753
q 48423 61449
q 67456 47262
u 49008 43822
u 78195 89598
q 64326 89954
q 98806 41089
u 75702 94902
q 10050 21312
q 20382 81669
q 97083 66433
q 21649 9533
u 18365 96569
q 41386 44395
q 23157 90445
q 92291 21138
u 89312 36361
q 88714 63966
m 27596 43647
q 37717 38636
m 19539 15368
u 15213 58801
u 67328 42819
m 47118 91081
m 62932 12508
u 44375 32515
m 32752 52824
q 70375 3850
q 46021 6896
m 16132 26201
q 55473 71996
q 74435 42356
q 23871 38284
m 5683 92703
q 72144 63310
q 37027 15820
u 32282 84361
u 71078 32642
u 57741 18355
m 73503 41591
u 6240 66725
m 41390 31958
u 94301 44962
u 93944 16852
m 91734 43389
q 91756 49927
m 58532 50115
q 71827 52992
q 31918 68544
q 7834 95303
m 37908 73498
m 54952 12397
m 7379 80711
u 68785 12603
u 50189 66411
q 22975 27943
q 31898 7530
u 45677 8426
m 71226 98110
u 62051 78860
q 57034 55221
m 51123 80426
q 69325 80266
u 2680 24462
m 85616 87201
m 42235 95889
u 42719 53974
q 72688 50607
u 74154 39367
q 816 19613
q 20303 97475
q 29348 3553
q 63349 8183
u 52061 31945
u 12381 90191
u 15045 52544
m 10013 14830
m 27050 94325
u 83371 73691
q 15705 22998
q 95721 34893
q 36493 47448
q 69497 48340
m 83595 38706
m 17513 23854
u 83429 25165
q 1635 72247
u 13570 91308
q 83845 99898
u 80903 57663
q 60032 2869
q 9019 11937
q 3723 23485
q 41476 62811
q 65280 8447
q 20443 82414
m 15677 2306
u 64299 27705
q 23529 41092
m 21316 19796
u 69693 88003
m 88720 1422
m 23479 3166
m 59664 92400
q 84414 81696
m 28791 81337
u 55160 84435
m 9155 46077
u 50672 49880
u 53938 86704
m 64329 84672
m 29058 14255
m 62351 97534
m 9293 11310
q 18775 14168
u 51049 8662
u 46865 30250
m 23988 63108
q 4700 4691
u 38755 56724
q 79794 98456
q 68019 18785
m 20093 18282
u 64026 4548
u 59526 84181
u 96708 29735
q 35110 20007
q 53109 12464
q 62626 44189
u 64175 95060
u 72746 12674
u 71977 47606
q 17136 74761
u 47282 84753
q 72066 43823
q 16144 27264
q 43605 39118
q 30760 96003
m 38792 92956
u 70142 42245
u 73929 24393
u 86350 12788
m 99575 17438
q 23802 49193
m 87099 30397
q 96104 54565
q 64202 46196
m 44784 32277
m 64934 71942
q 72043 40250
u 43767 30923
q 1997 3419
m 36508 43344
q 15485 38346
q 99023 24937
q 21388 58929
q 39348 90377
u 30847 60618
q 43292 86702
q 55669 38704
m 69084 17948
m 40787 79837
m 71262 2878
m 45453 40050
m 41758 72391
m 38721 20930
m 2923 80642
q 19279 90093
q 7864 94059
m 56892 50818
m 60490 55604
m 80002 25175
q 21828 71370
m 63914 63485
q 73139 7810
m 84140 46174
u 37801 4376
u 69194 62872
q 36942 22482
q 71499 92140
q 28356 6799
m 9718 24717
u 45453 26700
q 94476 75933
u 62590 25998
m 46288 56183
u 69424 42398
q 16253 23301
u 20596 74980
q 16513 96480
q 22013 34497
u 47556 90986
m 79973 92845
u 5316 61105
q 56129 83906
u 16634 72898
m 91076 87814
q 47626 61566
u 16110 70979
m 26810 9107
u 4834 4101
m 94272 71923
m 92826 552
q 66362 81996
u 11295 63690
q 64404 62439
m 36888 62326
m 93476 48684
q 55253 98777
m 22909 95044
m 50814 93311
m 65478 79286
m 99273 40881
m 1985 25912
m 97244 18273
q 50605 90422
u 37270 58174
u 64535 52835
q 83741 67924
m 63064 5851
m 87264 52210
m 7381 6566
m 92101 80939
u 85169 22874
q 21531 44634
q 35757 18732
u 42382 986
m 62366 62021
u 44702 70965
m 77402 57759
q 82024 46015
q 48092 99661
m 7855 2183
q 54559 87506
q 61779 3684
q 10036 78850
m 75572 42578
u 24342 1679
m 71427 86441
u 77135 82125
m 82651 13614
m 18543 44933
q 60408 17062
q 525 27951
q 16879 46711
u 80919 68599
m 42272 53110
u 43964 90977
m 51680 35596
u 66177 939
q 7347 28313
m 69387 10000
u 37045 97696
q 34377 37430
q 90065 24056
u 15750 82524
q 78425 80657
q 18459 85385
m 2115 33748
q 76547 72372
u 41063 48861
q 63290 91843
m 66356 80897
m 42434 4345
m 16315 62396
m 54694 77051
m 83059 33588
q 71483 76565
q 85183 70161
m 19037 39759
u 7343 95204
m 88249 85086
u 85751 95617
u 96203 33622
m 94839 57237
m 63660 99828
q 38194 79278
u 77509 30502
q 15348 57592
u 14532 68860
q 74582 32388
u 94167 60523
m 4396 60886
q 87041 60447
u 27854 47130
q 90375 93870
q 53757 79317
q 36239 89003
u 7035 85724
q 20345 74277
u 13691 98778
q 92439 78541
q 86076 62605
q 43801 67141
u 47407 15541
m 50775 19409
m 4003 31314
q 32767 28169
m 12981 9507
u 3803 75008
q 19166 66129
u 40085 58949
q 74425 77205
u 13229 95259
m 25702 46848
q 28221 71860
q 36022 96918
q 99695 98016
q 33904 29697
m 20823 83362
q 87860 27282
q 70930 13505
q 82485 20947
q 6951 29215
q 20165 20186
m 20358 15909
u 21960 75435
u 23227 2313
m 12259 98925
u 31609 59653
m 12253 18057
q 64467 60956
u 21041 67897
q 23172 29356
m 95033 93135
u 95873 15809
m 276 616
m 23912 55027
m 30113 59124
q 75480 93784
u 43156 46782
q 68288 78879
m 61099 66590
q 42986 84908
q 96764 28423
q 16632 99136
q 69763 28789
q 57810 72922
q 7186 63446
u 52163 66960
q 88003 42012
m 68377 64805
q 92285 2288
m 25841 77389
u 30554 26371
u 53020 52706
q 50746 66640
m 40934 1565
m 34943 43551
u 78931 18627
u 52642 69996
u 20047 28420
m 76795 60611
m 36245 22601
u 61218 89245
q 93112 96748
u 89 77327
q 64927 48339
q 75295 77828
u 18657 65529
u 32723 32782
m 97116 38662
u 93390 97009
q 14486 28654
u 32834 99749
m 12360 98112
m 30292 39334
u 23845 85417
q 40234 83630
u 46549 68421
m 87656 5121
q 26066 20191
q 46855 36844
q 22102 70029
u 82602 91551
m 51726 39965
m 20608 55393
m 29858 73776
u 92871 31875
m 92205 19395
u 47663 7492
q 75129 24056
q 90931 68030
u 75742 64294
m 41458 69621
m 43979 45834
m 34730 56786
u 85534 14217
q 7321 60026
m 42303 53847
u 41453 1752
u 25133 97120
m 35860 23435
m 31992 53581
u 13789 41096
u 86729 85674
u 2080 18353
q 11738 26013
u 97150 64510
q 61409 74770
q 84919 51030
m 86994 56305
q 70578 27170
q 61449 54058
m 94073 47229
u 8220 74293
m 94455 65865
m 24436 83563
m 42627 90682
q 45190 41575
q 60968 15072
q 82279 72564
m 59539 15139
q 39226 45444
u 87252 49008
q 11346 31653
u 50460 82317
m 60994 44856
q 96966 20995
m 33985 30368
m 52084 54651
u 66509 7434
q 75001 14189
q 43768 56516
q 42816 3161
m 92887 58858
q 52382 29870
m 58693 94959
q 25793 98031
q 52845 8704
q 95189 18428
m 31383 91671
u 34854 36665
m 11541 35450
u 99757 79750
m 61492 72908
u 74805 59418
q 57173 75225
u 24865 67132
m 52528 2964
u 15231 63416
u 66387 41217
q 53528 54067
q 35776 16747
u 53895 12490
m 58594 79940
u 63297 84205
u 1558 48830
m 47735 34422
m 18277 80818
m 6864 76893
m 77135 21228
m 22184 21503
u 75637 30215
u 80352 7249
m 77071 9633
q 2803 8675
u 44837 8216
u 64653 93937
q 90646 91480
m 52961 77931
q 65805 12611
m 73494 31755
u 47124 59763
m 99923 23426
u 29931 74331
q 14837 72506
q 51551 67553
q 58423 36944
q 302 65941
m 26148 86340
m 25293 94228
q 48720 22056
u 37589 20123
u 21301 80328
u 64741 14821
u 35433 21285
m 31869 13170
q 98548 66337
m 982 23181
u 42078 6012
u 98881 5970
u 29381 27852
m 75539 48458
m 28399 72882
m 34530 5481
u 3325 24495
u 71102 72275
q 67626 58005
q 75726 16596
m 90470 30011
m 22280 47681
q 95899 45232
q 19653 50404
u 11964 35736
q 84867 39300
q 35387 19935
m 81247 31697
q 73702 41159
q 23543 5190
q 3450 45866
m 50226 95270
q 88570 55883
u 50264 91655
m 23443 12087
u 81209 98192
u 99257 63146
u 51392 80124
u 48947 77023
m 46807 56364
q 61547 40185
u 4992 35310
m 35821 28106
u 99168 12820
u 13440 10396
q 42840 78229
q 91877 79551
m 92993 14830
m 47756 50803
q 57264 63574
u 58175 83323
u 84127 37370
m 20101 29464
q 82568 78919
q 9996 34922
m 14851 34462
m 54339 41645
m 62129 89988
u 80888 763
q 49150 93079
q 1468 73372
u 43974 3414
u 62779 79637
q 10543 40550
m 51681 63455
m 56604 53193
m 90722 39375
u 7401 25661
q 40386 6887
m 97118 39439
u 53826 22021
q 91931 44237
q 54498 24672
m 17437 81565
u 73312 81134
m 38992 71605
m 90975 11129
m 69708 44105
u 48071 51186
q 53342 79473
m 64330 89353
u 5426 14950
m 80688 27425
q 82179 47141
u 13158 63222
m 18848 79461
m 60207 20614
q 5969 83725
u 27048 62808
u 1098 6737
m 84840 51266
q 20530 46730
q 2226 2980
m 153 19469
m 69110 21628
m 73007 2131
m 71669 78379
q 6214 59381
m 72763 89790
m 85907 61278
m 64202 51913
q 66955 71960
m 10609 40611
m 82166 51825
q 58324 21058
u 16091 65686
q 22100 23315
u 77085 89105
m 98621 95598
m 29498 7075
m 98353 87353
u 19940 54223
u 77362 60030
u 99375 45598
m 23896 45683
q 77350 96306
u 39333 41568
u 81309 94391
m 12354 18736
q 80028 15053
u 42310 33573
m 33304 933
q 3174 36832
q 45769 53382
m 26310 81738
m 40861 21704
m 80806 38092
u 44031 94088
m 19281 99516
q 3426 60745
u 52409 67022
m 76803 25198
u 58030 61276
u 53139 98803
u 43453 16675
q 12596 23028
u 7422 67307
q 37510 99669
m 72035 9029
u 69713 10500
m 22389 11048
m 45838 23102
m 12767 2461
q 41729 14082
q 83809 86845
q 70772 7964
q 89587 86109
q 91252 83549
q 37470 99489
m 2795 7610
u 58334 54835
m 66895 55258
q 60026 68958
u 74826 99901
m 65230 76737
q 5934 42855
q 2195 84859
q 22492 25315
u 77160 59729
q 7723 38401
m 64593 33852
u 61467 71423
q 43640 55853
m 9155 26922
q 56522 31214
m 48611 13916
q 78178 18868
m 13632 99859
q 34042 76680
q 61513 70133
m 14251 22640
u 38330 36905
q 50533 84755
m 56404 91478
m 13164 70316
u 67551 55144
m 71986 6770
m 39084 67034
q 18525 23947
m 20858 14337
q 32908 71398
u 88727 98441
q 4514 55836
m 38040 21297
m 60959 23153
m 89930 12021
q 83197 77009
m 83470 71784
u 9460 26755
q 49667 44888
u 41111 60982
q 32702 73594
m 75986 11129
u 20349 45845
m 86516 34437
q 33057 18894
q 26778 50921
q 55941 67408
u 39867 69792
m 50664 30696
q 22247 36964
m 66033 13908
u 43719 67712
u 29539 87837
u 43719 14491
m 4024 14472
q 25717 93586
m 30955 22683
u 99937 31114
u 26372 49622
q 68018 25321
u 71363 32411
m 85741 42330
q 35051 81633
m 90248 6294
m 35457 2893
q 96945 37737
m 10788 77321
m 41261 82364
m 54291 2534
q 63558 96109
q 72255 78534
u 29745 26055
u 51942 50479
q 24207 47391
u 68693 36229
m 22858 12036
u 86856 86773
q 15354 86138
m 22566 57579
u 78885 97587
m 37686 46545
q 17022 81355
u 63337 8172
u 72499 55329
m 408 32188
u 68121 36331
m 76806 81168
u 28278 56378
q 78609 6393
u 22443 48432
m 79943 43818
m 33902 81763
q 80507 679
q 84763 88523
u 56308 83261
m 69581 14254
u 23543 64265
q 39821 5106
q 96582 79957
q 32092 72686
q 1611 99836
u 25286 82919
q 9562 90566
u 30351 79953
q 70029 22237
m 49701 44568
m 623 94764
u 61780 66709
q 21413 69148
q 97094 48493
q 96979 73480
q 70908 4186
q 35671 32649
u 59325 1737
m 22974 71706
q 97387 13215
m 96102 93057
u 78517 945
q 8298 51912
u 34410 91057
q 11836 93629
m 79563 12688
q 84322 3027
m 91470 24742
u 65487 40640
q 68563 45411
q 56191 47194
m 26860 73807
m 89382 99235
m 1710 88921
u 10297 82645
q 5732 60339
u 53058 61191
q 73006 24859
m 80002 76726
q 4272 8128
q 23328 76318
u 67727 4402
m 78486 78630
q 27856 92099
u 23203 30271
q 56922 68526
m 60278 62531
u 94427 46785
u 8311 33516
m 41696 15371
u 43388 62459
u 98379 12198
u 52856 6633
q 78776 80055
m 8432 65071
u 6862 22498
m 75545 22500
q 50174 71063
u 48384 98285
m 48109 76476
u 61322 19331
m 77841 44879
u 10102 30291
u 49858 69958
u 80442 36246
q 55921 76105
m 75179 55684
m 29347 99319
q 66562 66883
m 15931 12918
q 8865 44305
q 99950 6559
u 71338 75152
q 71337 12984
m 12407 14159
m 64537 60540
u 92558 78585
q 71570 38121
m 44092 85144
m 84159 54227
m 49921 87894
m 58978 8572
q 79438 86217
q 73296 13474
m 95162 5872
m 34238 43017
u 5444 42494
q 56765 12122
q 20020 94856
u 34335 78895
u 32750 42452
m 62055 48050
u 47224 29388
m 85810 51003
u 59398 28164
q 7883 14782
m 25278 65951
q 98385 36814
u 26856 44288
m 81396 78886
u 63449 12811
u 4745 98115
q 41573 74804
u 53766 34906
m 55417 4078
q 21200 88694
q 80253 96547
q 36555 77003
u 6290 36391
u 40617 60393
u 91154 25220
m 45571 40253
q 19778 15396
u 77727 50152
q 47520 87137
q 21461 98623
u 3577 72689
q 77827 69237
m 85874 19187
m 88628 97604
q 32121 5478
m 651 37926
m 1400 13636
m 92984 90164
m 82661 83926
q 6992 79507
m 61020 20490
q 20099 9540
q 89759 84120
m 7819 14069
q 30651 30499
m 18292 61740
u 57458 46588
m 46804 10320
m 2329 1498
q 60083 87518
q 54103 13620
m 33279 86297
q 27956 66942
q 54882 316
q 51803 59076
u 1117 30619
m 53186 36707
q 43429 68010
u 46726 78352
u 17076 83740
q 37535 29247
m 27061 55018
m 15103 84137
u 68067 59621
u 10950 55338
m 98351 95885
u 22996 63867
m 44221 17896
m 13545 50489
m 476 74830
u 80478 35358
u 2343 32066
m 5410 16064
u 43301 1603
m 85481 24415
u 60889 72296
u 94577 49771
q 93725 23029
m 27194 2802
q 36919 59911
m 23656 36832
u 94482 81975
m 60529 34398
u 87955 93356
m 97674 74140
q 51610 8058
u 27350 85358
u 56936 93803
m 47802 98864
m 35103 44134
q 76697 17336
m 99228 53379
m 89878 78047
u 28046 76685
q 75962 23315
m 89881 69415
q 65644 37949
u 33385 3745
m 30480 64930
u 27825 74399
q 39725 61199
u 74319 29709
m 57006 43615
m 46421 97974
q 86054 66466
q 35438 87464
q 62760 55534
q 98938 59189
u 80213 85778
q 86957 3085
m 8411 8840
u 61904 33301
q 54048 31073
